label,spec,fold,auc,columns,nnz,csr_mb,peak_rss_gb,iterations,seconds
forward2_gaming_over_social,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",3,0.9636261698520407,229784,11061900,86.5054931640625,1.4098548889160156,11,31.33473980007693
forward2_gaming_over_social,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",4,0.9642471835675879,229748,11061900,86.5054931640625,1.4098548889160156,12,37.270245500141755
forward2_gaming_over_social,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",5,0.9630746279544958,229934,11061920,86.50564956665039,1.4098548889160156,12,38.712981400080025
forward2_gaming_over_work,"[('gaming_over_screen', 2), ('gaming_over_work', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",1,0.9628522266522127,228557,11061900,86.5054931640625,1.4116287231445312,11,32.22340080002323
forward2_gaming_over_work,"[('gaming_over_screen', 2), ('gaming_over_work', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",2,0.9634143774223378,228348,11061900,86.5054931640625,1.4167861938476562,12,39.923632099991664
forward2_gaming_over_work,"[('gaming_over_screen', 2), ('gaming_over_work', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",3,0.9634484347106563,228459,11061900,86.5054931640625,1.4167900085449219,12,40.448962199967355
forward2_gaming_over_work,"[('gaming_over_screen', 2), ('gaming_over_work', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",4,0.9640861525630041,228425,11061900,86.5054931640625,1.4167900085449219,12,40.85965109989047
forward2_gaming_over_work,"[('gaming_over_screen', 2), ('gaming_over_work', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",5,0.9629471389026878,228585,11061920,86.50564956665039,1.4167900085449219,12,40.35213280003518
forward2_notifications_over_screen,"[('gaming_over_screen', 2), ('notifications_over_screen', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",1,0.9620132510613556,237878,11061900,86.5054931640625,1.4176673889160156,12,40.51792329992168
forward2_notifications_over_screen,"[('gaming_over_screen', 2), ('notifications_over_screen', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",2,0.9627404078609174,237693,11061900,86.5054931640625,1.4228134155273438,13,40.57203929987736
forward2_notifications_over_screen,"[('gaming_over_screen', 2), ('notifications_over_screen', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",3,0.9626409584071878,237800,11061900,86.5054931640625,1.4228172302246094,11,32.05922990012914
forward2_notifications_over_screen,"[('gaming_over_screen', 2), ('notifications_over_screen', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",4,0.9631646336160133,237748,11061900,86.5054931640625,1.4228172302246094,12,39.21041249996051
forward2_notifications_over_screen,"[('gaming_over_screen', 2), ('notifications_over_screen', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",5,0.9622181146529759,237916,11061920,86.50564956665039,1.4228172302246094,12,39.63292530016042
forward2_app_opens_over_screen,"[('app_opens_over_screen', 2), ('gaming_over_screen', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",1,0.9622227465675891,235421,11061900,86.5054931640625,1.422210693359375,11,31.82262839982286
forward2_app_opens_over_screen,"[('app_opens_over_screen', 2), ('gaming_over_screen', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",2,0.9628128488640432,235230,11061900,86.5054931640625,1.4273567199707031,12,39.18674400006421
forward2_app_opens_over_screen,"[('app_opens_over_screen', 2), ('gaming_over_screen', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",3,0.9627955690374874,235306,11061900,86.5054931640625,1.4273605346679688,12,39.13432150008157
forward2_app_opens_over_screen,"[('app_opens_over_screen', 2), ('gaming_over_screen', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",4,0.9634681515138963,235262,11061900,86.5054931640625,1.4272346496582031,11,32.179676400031894
forward2_app_opens_over_screen,"[('app_opens_over_screen', 2), ('gaming_over_screen', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",5,0.9623176196707919,235465,11061920,86.50564956665039,1.4272346496582031,12,39.92367410007864
forward2_notifications_over_app_opens,"[('gaming_over_screen', 2), ('notifications_over_app_opens', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",1,0.9627640223045351,229115,11061900,86.5054931640625,1.4289398193359375,11,32.35833580000326
forward2_notifications_over_app_opens,"[('gaming_over_screen', 2), ('notifications_over_app_opens', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",2,0.9633185561587787,228908,11061900,86.5054931640625,1.4340858459472656,11,32.24233900010586
forward2_notifications_over_app_opens,"[('gaming_over_screen', 2), ('notifications_over_app_opens', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",3,0.9633388496666518,229012,11061900,86.5054931640625,1.4341926574707031,11,32.00000160001218
forward2_notifications_over_app_opens,"[('gaming_over_screen', 2), ('notifications_over_app_opens', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",4,0.9640183193613951,228980,11061900,86.5054931640625,1.4341926574707031,11,32.66009119991213
forward2_notifications_over_app_opens,"[('gaming_over_screen', 2), ('notifications_over_app_opens', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",5,0.962907433157756,229142,11061920,86.50564956665039,1.4341926574707031,11,32.0233251999598
forward2_weekend_over_work,"[('gaming_over_screen', 2), ('social_over_screen', 2), ('weekend_over_work', 2), ('work_over_screen', 2), ('work_over_social', 2)]",1,0.9626808200386203,231268,11061900,86.5054931640625,1.4332122802734375,11,32.02493039984256
forward2_weekend_over_work,"[('gaming_over_screen', 2), ('social_over_screen', 2), ('weekend_over_work', 2), ('work_over_screen', 2), ('work_over_social', 2)]",2,0.963211988601886,231043,11061900,86.5054931640625,1.4383583068847656,11,31.806816200027242
forward2_weekend_over_work,"[('gaming_over_screen', 2), ('social_over_screen', 2), ('weekend_over_work', 2), ('work_over_screen', 2), ('work_over_social', 2)]",3,0.9632978054481998,231178,11061900,86.5054931640625,1.4383659362792969,12,37.22662140009925
forward2_weekend_over_work,"[('gaming_over_screen', 2), ('social_over_screen', 2), ('weekend_over_work', 2), ('work_over_screen', 2), ('work_over_social', 2)]",4,0.9638077501138469,231103,11061900,86.5054931640625,1.4383697509765625,11,32.60291730007157
forward2_weekend_over_work,"[('gaming_over_screen', 2), ('social_over_screen', 2), ('weekend_over_work', 2), ('work_over_screen', 2), ('work_over_social', 2)]",5,0.9628974014902492,231278,11061920,86.50564956665039,1.4383697509765625,11,32.342640300048515
forward3_social_over_weekend,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('social_over_screen', 2), ('social_over_weekend', 2), ('work_over_screen', 2), ('work_over_social', 2)]",1,0.9630011790818838,230059,11614995,90.72527313232422,1.4681167602539062,13,34.717163200024515
forward3_social_over_weekend,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('social_over_screen', 2), ('social_over_weekend', 2), ('work_over_screen', 2), ('work_over_social', 2)]",2,0.9635652855226265,229849,11614995,90.72527313232422,1.4732627868652344,12,34.06192349991761
forward3_social_over_weekend,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('social_over_screen', 2), ('social_over_weekend', 2), ('work_over_screen', 2), ('work_over_social', 2)]",3,0.9636247096957868,229965,11614995,90.72527313232422,1.4732666015625,13,35.55052880011499
forward3_social_over_weekend,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('social_over_screen', 2), ('social_over_weekend', 2), ('work_over_screen', 2), ('work_over_social', 2)]",4,0.9642526943571332,229924,11614995,90.72527313232422,1.4732666015625,13,37.50215700012632
forward3_social_over_weekend,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('social_over_screen', 2), ('social_over_weekend', 2), ('work_over_screen', 2), ('work_over_social', 2)]",5,0.9630629887032641,230108,11615016,90.72543716430664,1.4732666015625,13,41.99106039991602
forward3_gaming_over_work,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('gaming_over_work', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",1,0.9629214322230968,230638,11614995,90.72527313232422,1.4742851257324219,12,40.121461799833924
forward3_gaming_over_work,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('gaming_over_work', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",2,0.9634599520578309,230417,11614995,90.72527313232422,1.47943115234375,11,32.08333169994876
forward3_gaming_over_work,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('gaming_over_work', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",3,0.9635276883385556,230542,11614995,90.72527313232422,1.4794349670410156,11,32.45760229998268
forward3_gaming_over_work,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('gaming_over_work', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",4,0.9641403531571973,230505,11614995,90.72527313232422,1.4788093566894531,11,32.66222120006569
forward3_gaming_over_work,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('gaming_over_work', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",5,0.9629451479447502,230692,11615016,90.72543716430664,1.4788093566894531,12,35.60808780021034
forward3_notifications_over_screen,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('notifications_over_screen', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",1,0.9621009015391635,239959,11614995,90.72527313232422,1.480377197265625,11,31.73357079993002
forward3_notifications_over_screen,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('notifications_over_screen', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",2,0.9627836655290933,239762,11614995,90.72527313232422,1.4856452941894531,12,37.255773099837825
forward3_notifications_over_screen,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('notifications_over_screen', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",3,0.9627188163236097,239883,11614995,90.72527313232422,1.48565673828125,12,36.11518540000543
forward3_notifications_over_screen,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('notifications_over_screen', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",4,0.9632328078167545,239828,11614995,90.72527313232422,1.48565673828125,12,34.91010270011611
forward3_notifications_over_screen,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('notifications_over_screen', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",5,0.9622159313736269,240023,11615016,90.72543716430664,1.48565673828125,12,34.85614849999547
forward3_app_opens_over_screen,"[('app_opens_over_screen', 2), ('gaming_over_screen', 2), ('gaming_over_social', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",1,0.9623023734170086,237502,11614995,90.72527313232422,1.4850311279296875,12,35.19991279998794
forward3_app_opens_over_screen,"[('app_opens_over_screen', 2), ('gaming_over_screen', 2), ('gaming_over_social', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",2,0.9628595350450699,237299,11614995,90.72527313232422,1.490203857421875,12,33.250673400005326
forward3_app_opens_over_screen,"[('app_opens_over_screen', 2), ('gaming_over_screen', 2), ('gaming_over_social', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",3,0.9628745004415044,237389,11614995,90.72527313232422,1.4902076721191406,12,34.86708019999787
forward3_app_opens_over_screen,"[('app_opens_over_screen', 2), ('gaming_over_screen', 2), ('gaming_over_social', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",4,0.9635425370239776,237342,11614995,90.72527313232422,1.4902076721191406,12,35.38229959993623
forward3_app_opens_over_screen,"[('app_opens_over_screen', 2), ('gaming_over_screen', 2), ('gaming_over_social', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",5,0.9623095449624506,237572,11615016,90.72543716430664,1.4902076721191406,12,34.45848120003939
forward3_notifications_over_app_opens,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('notifications_over_app_opens', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",1,0.9628403302479673,231196,11614995,90.72527313232422,1.4916458129882812,11,27.8680294000078
forward3_notifications_over_app_opens,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('notifications_over_app_opens', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",2,0.9633660509441464,230977,11614995,90.72527313232422,1.496795654296875,12,31.27447020006366
forward3_notifications_over_app_opens,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('notifications_over_app_opens', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",3,0.9634176521811162,231095,11614995,90.72527313232422,1.4967994689941406,12,35.26676549995318
forward3_notifications_over_app_opens,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('notifications_over_app_opens', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",4,0.9640796520133288,231060,11614995,90.72527313232422,1.4967994689941406,11,27.662908100057393
forward3_notifications_over_app_opens,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('notifications_over_app_opens', 2), ('social_over_screen', 2), ('work_over_screen', 2), ('work_over_social', 2)]",5,0.9629064677448654,231249,11615016,90.72543716430664,1.4967994689941406,11,27.9963402999565
forward3_weekend_over_work,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('social_over_screen', 2), ('weekend_over_work', 2), ('work_over_screen', 2), ('work_over_social', 2)]",1,0.9627632596234404,233349,11614995,90.72527313232422,1.495819091796875,11,27.370676799910143
forward3_weekend_over_work,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('social_over_screen', 2), ('weekend_over_work', 2), ('work_over_screen', 2), ('work_over_social', 2)]",2,0.9632541626336828,233112,11614995,90.72527313232422,1.5009727478027344,11,27.919925999827683
forward3_weekend_over_work,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('social_over_screen', 2), ('weekend_over_work', 2), ('work_over_screen', 2), ('work_over_social', 2)]",3,0.9633771491465543,233261,11614995,90.72527313232422,1.5010910034179688,12,34.13346490007825
forward3_weekend_over_work,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('social_over_screen', 2), ('weekend_over_work', 2), ('work_over_screen', 2), ('work_over_social', 2)]",4,0.9638637716535545,233183,11614995,90.72527313232422,1.5010910034179688,12,27.828983699902892
forward3_weekend_over_work,"[('gaming_over_screen', 2), ('gaming_over_social', 2), ('social_over_screen', 2), ('weekend_over_work', 2), ('work_over_screen', 2), ('work_over_social', 2)]",5,0.9628855151136154,233385,11615016,90.72543716430664,1.5010910034179688,11,27.6541687999852
