iterations,validation_auc,is_checkpoint
471,0.9520256291649332,False
472,0.952047205732785,False
473,0.9520702576800664,False
474,0.952098397973772,False
475,0.9521080337364497,False
476,0.9521512064085621,False
477,0.9521628907032283,False
478,0.9521763642284599,False
479,0.952197551590457,False
480,0.952213780003022,False
481,0.9522181411890948,False
482,0.9522497112642496,False
483,0.9522906529799865,False
484,0.9523159881498793,False
485,0.9523299546522787,False
486,0.9523521185809868,False
487,0.952368682918292,False
488,0.9523857021748263,False
489,0.9523997280476103,False
490,0.9524080287377932,False
491,0.9524142337041434,False
492,0.9524204513564731,False
493,0.9524412860482371,False
494,0.9524570166629619,False
495,0.9524842945637731,False
496,0.9525073465110545,False
497,0.9525754895042858,False
498,0.9526013417547078,False
499,0.9526337615367774,False
500,0.9526512704721248,True
501,0.9526562611365061,False
502,0.952664391327123,False
503,0.952692187830781,False
504,0.9527251668108321,False
505,0.9527402238000392,False
506,0.952754879658571,False
507,0.9527633810409514,False
508,0.9527753061155108,False
509,0.9528033472048558,False
510,0.9528398442607742,False
511,0.9528672028444158,False
512,0.9529032289967708,False
513,0.9529376323586133,False
514,0.952949033248495,False
515,0.9529646476596465,False
516,0.9529765790771957,False
517,0.9530015788297874,False
518,0.9530111869370296,False
519,0.9530320475081919,False
520,0.953045892225187,False
521,0.9530579905902279,False
522,0.9530702896474664,False
523,0.9530829609113469,False
524,0.9531118083215563,False
525,0.9531268356255712,False
526,0.9531370940161286,False
527,0.9531705307063242,False
528,0.9531948844888338,False
529,0.9532292175703492,False
530,0.9532444072549032,False
531,0.9532504744515147,False
532,0.9532733350942234,False
533,0.9533016174709007,False
534,0.9533238448295069,False
535,0.9533380310530732,False
536,0.9533555214668906,False
537,0.9533752501949515,False
538,0.9533896051420467,False
539,0.9534009725409421,False
540,0.9534319933131795,False
541,0.9534648335086137,False
542,0.9534776230058241,False
543,0.9534939929939217,False
544,0.9535072155904762,False
545,0.9535167257619558,False
546,0.9535253149313152,False
547,0.9535484429944742,False
548,0.953570270998442,False
549,0.9535947683862409,False
550,0.9536539875539706,False
551,0.9536681174517874,False
552,0.953680203638288,False
553,0.9536950807403042,False
554,0.9537257079934539,False
555,0.9537515729298555,False
556,0.9537583282140014,False
557,0.9537681814143698,False
558,0.9537730584123737,False
559,0.9537860846299638,False
560,0.9538041466740227,False
561,0.9538308171701299,False
562,0.9538484392644156,False
563,0.9538616633832878,False
564,0.9538723452318447,False
565,0.9538911867024912,False
566,0.9539058458593777,False
567,0.9539165327823265,False
568,0.953939425901143,False
569,0.9539435600081805,False
570,0.9539648156207481,False
571,0.9539756933408303,False
572,0.9539810059753743,False
573,0.9539904943269688,False
574,0.9540193166189387,False
575,0.9540291015687367,False
576,0.9540425441401779,False
577,0.9540677691957675,False
578,0.9540883207364664,False
579,0.9540985705005576,False
580,0.9541086360642248,False
581,0.9541171087762912,False
582,0.9541318417655791,False
583,0.9541519759375485,False
584,0.954165665378153,False
585,0.9541864762202752,False
586,0.9541901665717457,False
587,0.9542081999454907,False
588,0.954224952796453,False
589,0.954238674966885,False
